,동,기간,category,value
700,개봉1동,2015,1인가구,2917.0
701,가산동,2015,1인가구,6116.0
702,독산1동,2015,1인가구,5671.0
703,독산2동,2015,1인가구,2742.0
704,독산3동,2015,1인가구,3592.0
705,독산4동,2015,1인가구,2334.0
706,시흥1동,2015,1인가구,3864.0
707,시흥2동,2015,1인가구,1288.0
708,시흥3동,2015,1인가구,905.0
709,시흥4동,2015,1인가구,2048.0
710,시흥5동,2015,1인가구,2659.0
711,여의도동,2015,1인가구,1724.0
712,당산1동,2015,1인가구,3064.0
713,당산2동,2015,1인가구,5472.0
714,양평1동,2015,1인가구,2366.0
715,양평2동,2015,1인가구,2189.0
716,신길1동,2015,1인가구,4069.0
717,신길3동,2015,1인가구,1823.0
718,신길4동,2015,1인가구,1389.0
719,신길5동,2015,1인가구,1837.0
720,신길6동,2015,1인가구,2555.0
721,신길7동,2015,1인가구,1335.0
722,대림1동,2015,1인가구,1984.0
723,대림2동,2015,1인가구,2130.0
724,대림3동,2015,1인가구,2798.0
725,영등포본동,2015,1인가구,2828.0
726,영등포동,2015,1인가구,5550.0
727,도림동,2015,1인가구,3188.0
728,문래동,2015,1인가구,2132.0
729,노량진2동,2015,1인가구,2949.0
730,상도1동,2015,1인가구,7160.0
731,상도2동,2015,1인가구,3390.0
732,상도3동,2015,1인가구,3017.0
733,상도4동,2015,1인가구,3075.0
734,사당1동,2015,1인가구,4615.0
735,사당3동,2015,1인가구,2136.0
736,사당4동,2015,1인가구,1713.0
737,사당5동,2015,1인가구,1524.0
738,대방동,2015,1인가구,4042.0
739,신대방1동,2015,1인가구,2296.0
740,신대방2동,2015,1인가구,2431.0
741,흑석동,2015,1인가구,5630.0
742,노량진1동,2015,1인가구,7270.0
743,사당2동,2015,1인가구,2706.0
744,보라매동,2015,1인가구,3576.0
745,청림동,2015,1인가구,1284.0
746,행운동,2015,1인가구,7456.0
747,낙성대동,2015,1인가구,5449.0
748,중앙동,2015,1인가구,3767.0
749,인헌동,2015,1인가구,5732.0
750,남현동,2015,1인가구,2917.0
751,서원동,2015,1인가구,5836.0
752,신원동,2015,1인가구,3605.0
753,서림동,2015,1인가구,7016.0
754,신사동,2015,1인가구,5321.0
755,신림동,2015,1인가구,9098.0
756,난향동,2015,1인가구,1090.0
757,조원동,2015,1인가구,3927.0
758,대학동,2015,1인가구,8984.0
759,은천동,2015,1인가구,4181.0
760,성현동,2015,1인가구,2400.0
761,청룡동,2015,1인가구,9221.0
762,난곡동,2015,1인가구,3364.0
763,삼성동,2015,1인가구,2736.0
764,미성동,2015,1인가구,3342.0
765,서초1동,2015,1인가구,2678.0
766,서초2동,2015,1인가구,1902.0
767,서초3동,2015,1인가구,3095.0
768,서초4동,2015,1인가구,1277.0
769,잠원동,2015,1인가구,3127.0
770,반포본동,2015,1인가구,265.0
771,반포1동,2015,1인가구,4826.0
772,반포2동,2015,1인가구,499.0
773,반포3동,2015,1인가구,759.0
774,반포4동,2015,1인가구,1079.0
775,방배본동,2015,1인가구,1475.0
776,방배1동,2015,1인가구,1914.0
777,방배2동,2015,1인가구,2594.0
778,방배3동,2015,1인가구,1359.0
779,방배4동,2015,1인가구,2407.0
780,양재1동,2015,1인가구,3689.0
781,양재2동,2015,1인가구,3428.0
782,내곡동,2015,1인가구,1123.0
783,신사동,2015,1인가구,2074.0
784,논현1동,2015,1인가구,6419.0
785,논현2동,2015,1인가구,4063.0
786,삼성1동,2015,1인가구,1142.0
787,삼성2동,2015,1인가구,3659.0
788,대치1동,2015,1인가구,288.0
789,대치4동,2015,1인가구,3779.0
790,역삼1동,2015,1인가구,10553.0
791,역삼2동,2015,1인가구,3771.0
792,도곡1동,2015,1인가구,1651.0
793,도곡2동,2015,1인가구,1435.0
794,개포1동,2015,1인가구,1748.0
795,개포4동,2015,1인가구,2408.0
796,일원본동,2015,1인가구,908.0
797,일원1동,2015,1인가구,2186.0
798,일원2동,2015,1인가구,1511.0
799,수서동,2015,1인가구,2412.0
800,세곡동,2015,1인가구,3573.0
801,압구정동,2015,1인가구,1773.0
802,청담동,2015,1인가구,2806.0
803,대치2동,2015,1인가구,1544.0
804,개포2동,2015,1인가구,2194.0
805,풍납1동,2015,1인가구,2047.0
806,풍납2동,2015,1인가구,2360.0
807,거여1동,2015,1인가구,1140.0
808,거여2동,2015,1인가구,2198.0
809,마천1동,2015,1인가구,2038.0
810,마천2동,2015,1인가구,1726.0
811,방이1동,2015,1인가구,1065.0
812,방이2동,2015,1인가구,4047.0
813,오륜동,2015,1인가구,288.0
814,오금동,2015,1인가구,2220.0
815,송파1동,2015,1인가구,3697.0
816,송파2동,2015,1인가구,859.0
817,석촌동,2015,1인가구,5077.0
818,삼전동,2015,1인가구,4861.0
819,가락본동,2015,1인가구,2603.0
820,가락1동,2015,1인가구,20.0
821,가락2동,2015,1인가구,1805.0
822,문정1동,2015,1인가구,1535.0
823,문정2동,2015,1인가구,2129.0
824,장지동,2015,1인가구,2257.0
825,위례동,2015,1인가구,426.0
826,잠실본동,2015,1인가구,5036.0
827,잠실4동,2015,1인가구,1064.0
828,잠실6동,2015,1인가구,546.0
829,잠실7동,2015,1인가구,291.0
830,잠실2동,2015,1인가구,1136.0
831,잠실3동,2015,1인가구,1010.0
832,강일동,2015,1인가구,1048.0
833,상일동,2015,1인가구,1268.0
834,명일1동,2015,1인가구,1322.0
835,명일2동,2015,1인가구,550.0
836,고덕1동,2015,1인가구,878.0
837,고덕2동,2015,1인가구,1254.0
838,암사2동,2015,1인가구,1254.0
839,암사3동,2015,1인가구,589.0
840,천호1동,2015,1인가구,3213.0
841,천호3동,2015,1인가구,3830.0
842,성내1동,2015,1인가구,1404.0
843,성내2동,2015,1인가구,3945.0
844,성내3동,2015,1인가구,2514.0
845,둔촌1동,2015,1인가구,552.0
846,둔촌2동,2015,1인가구,1957.0
847,암사1동,2015,1인가구,3966.0
848,천호2동,2015,1인가구,5212.0
849,길동,2015,1인가구,5141.0
850,합계,2010,2인가구,781527.0
851,사직동,2010,2인가구,865.0
852,삼청동,2010,2인가구,263.0
853,부암동,2010,2인가구,813.0
854,평창동,2010,2인가구,1338.0
855,무악동,2010,2인가구,620.0
856,교남동,2010,2인가구,767.0
857,가회동,2010,2인가구,469.0
858,종로1.2.3.4가동,2010,2인가구,560.0
859,종로5·6가동,2010,2인가구,372.0
860,이화동,2010,2인가구,796.0
861,혜화동,2010,2인가구,1110.0
862,명륜3가동,2010,2인가구,589.0
863,창신1동,2010,2인가구,573.0
864,창신2동,2010,2인가구,875.0
865,창신3동,2010,2인가구,596.0
866,숭인1동,2010,2인가구,659.0
867,숭인2동,2010,2인가구,811.0
868,청운효자동,2010,2인가구,997.0
869,소공동,2010,2인가구,80.0
870,회현동,2010,2인가구,338.0
871,명동,2010,2인가구,205.0
872,필동,2010,2인가구,316.0
873,장충동,2010,2인가구,570.0
874,광희동,2010,2인가구,415.0
875,을지로동,2010,2인가구,111.0
876,신당1동,2010,2인가구,690.0
877,신당2동,2010,2인가구,1481.0
878,신당3동,2010,2인가구,1849.0
879,신당4동,2010,2인가구,1367.0
880,신당5동,2010,2인가구,657.0
881,신당6동,2010,2인가구,603.0
882,황학동,2010,2인가구,1177.0
883,중림동,2010,2인가구,1098.0
884,후암동,2010,2인가구,1562.0
885,용산2가동,2010,2인가구,1240.0
886,남영동,2010,2인가구,652.0
887,원효로2동,2010,2인가구,1228.0
888,효창동,2010,2인가구,962.0
889,용문동,2010,2인가구,1058.0
890,이촌1동,2010,2인가구,2055.0
891,이촌2동,2010,2인가구,846.0
892,이태원1동,2010,2인가구,863.0
893,이태원2동,2010,2인가구,1057.0
894,서빙고동,2010,2인가구,1040.0
895,보광동,2010,2인가구,1796.0
896,청파동,2010,2인가구,2052.0
897,원효로1동,2010,2인가구,1066.0
898,한강로동,2010,2인가구,1598.0
899,한남동,2010,2인가구,2301.0
900,왕십리2동,2010,2인가구,1385.0
901,마장동,2010,2인가구,1882.0
902,사근동,2010,2인가구,932.0
903,행당1동,2010,2인가구,1586.0
904,행당2동,2010,2인가구,1959.0
905,응봉동,2010,2인가구,1263.0
906,금호1가동,2010,2인가구,1280.0
907,금호4가동,2010,2인가구,1331.0
908,성수1가1동,2010,2인가구,1359.0
909,성수1가2동,2010,2인가구,1725.0
910,성수2가1동,2010,2인가구,1617.0
911,성수2가3동,2010,2인가구,908.0
912,송정동,2010,2인가구,1127.0
913,용답동,2010,2인가구,1519.0
914,왕십리도선동,2010,2인가구,1072.0
915,금호2.3가동,2010,2인가구,1865.0
916,옥수동,2010,2인가구,2240.0
917,화양동,2010,2인가구,2696.0
918,군자동,2010,2인가구,2125.0
919,중곡1동,2010,2인가구,1564.0
920,중곡2동,2010,2인가구,1827.0
921,중곡3동,2010,2인가구,1610.0
922,중곡4동,2010,2인가구,2295.0
923,능동,2010,2인가구,1133.0
924,구의1동,2010,2인가구,2287.0
925,구의2동,2010,2인가구,2017.0
926,구의3동,2010,2인가구,2218.0
927,광장동,2010,2인가구,1656.0
928,자양1동,2010,2인가구,2292.0
929,자양2동,2010,2인가구,2064.0
930,자양3동,2010,2인가구,1925.0
931,자양4동,2010,2인가구,2604.0
932,회기동,2010,2인가구,989.0
933,휘경1동,2010,2인가구,1569.0
934,휘경2동,2010,2인가구,1919.0
935,청량리동,2010,2인가구,2182.0
936,용신동,2010,2인가구,2599.0
937,제기동,2010,2인가구,2394.0
938,전농1동,2010,2인가구,2117.0
939,전농2동,2010,2인가구,1376.0
940,답십리1동,2010,2인가구,1690.0
941,답십리2동,2010,2인가구,2259.0
942,장안1동,2010,2인가구,2510.0
943,장안2동,2010,2인가구,1999.0
944,이문1동,2010,2인가구,2919.0
945,이문2동,2010,2인가구,1656.0
946,면목2동,2010,2인가구,2368.0
947,면목4동,2010,2인가구,1912.0
948,면목5동,2010,2인가구,1173.0
949,면목7동,2010,2인가구,1970.0
950,상봉1동,2010,2인가구,1659.0
951,상봉2동,2010,2인가구,1769.0
952,중화1동,2010,2인가구,1654.0
953,중화2동,2010,2인가구,2962.0
954,묵1동,2010,2인가구,2331.0
955,묵2동,2010,2인가구,1733.0
956,망우3동,2010,2인가구,1609.0
957,신내1동,2010,2인가구,1721.0
958,신내2동,2010,2인가구,1977.0
959,면목본동,2010,2인가구,3284.0
960,면목3.8동,2010,2인가구,2629.0
961,망우본동,2010,2인가구,2718.0
962,돈암1동,2010,2인가구,1331.0
963,돈암2동,2010,2인가구,1484.0
964,안암동,2010,2인가구,1609.0
965,보문동,2010,2인가구,1366.0
966,정릉1동,2010,2인가구,1421.0
967,정릉2동,2010,2인가구,1726.0
968,정릉3동,2010,2인가구,1462.0
969,정릉4동,2010,2인가구,2075.0
970,길음1동,2010,2인가구,2312.0
971,길음2동,2010,2인가구,1631.0
972,월곡1동,2010,2인가구,2073.0
973,월곡2동,2010,2인가구,1691.0
974,장위1동,2010,2인가구,1931.0
975,장위2동,2010,2인가구,1735.0
976,장위3동,2010,2인가구,1449.0
977,성북동,2010,2인가구,1573.0
978,삼선동,2010,2인가구,2069.0
979,동선동,2010,2인가구,1441.0
980,종암동,2010,2인가구,2934.0
981,석관동,2010,2인가구,3032.0
982,번1동,2010,2인가구,1981.0
983,번2동,2010,2인가구,1837.0
984,번3동,2010,2인가구,1830.0
985,수유1동,2010,2인가구,1915.0
986,수유2동,2010,2인가구,1932.0
987,수유3동,2010,2인가구,2253.0
988,삼양동,2010,2인가구,2531.0
989,미아동,2010,2인가구,2078.0
990,송중동,2010,2인가구,2925.0
991,송천동,2010,2인가구,2748.0
992,삼각산동,2010,2인가구,1917.0
993,우이동,2010,2인가구,1657.0
994,인수동,2010,2인가구,2699.0
995,쌍문1동,2010,2인가구,1626.0
996,쌍문2동,2010,2인가구,1688.0
997,쌍문3동,2010,2인가구,1532.0
998,쌍문4동,2010,2인가구,1193.0
999,방학1동,2010,2인가구,2390.0
1000,방학2동,2010,2인가구,1871.0
1001,방학3동,2010,2인가구,1800.0
1002,창1동,2010,2인가구,2223.0
1003,창2동,2010,2인가구,2359.0
1004,창3동,2010,2인가구,1285.0
1005,창4동,2010,2인가구,2052.0
1006,창5동,2010,2인가구,1888.0
1007,도봉1동,2010,2인가구,2211.0
1008,도봉2동,2010,2인가구,2392.0
1009,월계1동,2010,2인가구,1902.0
1010,월계2동,2010,2인가구,2869.0
1011,월계3동,2010,2인가구,3177.0
1012,공릉2동,2010,2인가구,2644.0
1013,하계1동,2010,2인가구,2215.0
1014,하계2동,2010,2인가구,1475.0
1015,중계본동,2010,2인가구,1174.0
1016,중계1동,2010,2인가구,1141.0
1017,중계4동,2010,2인가구,1645.0
1018,상계1동,2010,2인가구,2848.0
1019,상계2동,2010,2인가구,1342.0
1020,상계5동,2010,2인가구,1917.0
1021,상계8동,2010,2인가구,2111.0
1022,상계9동,2010,2인가구,1794.0
1023,상계10동,2010,2인가구,1718.0
1024,공릉1.3동,2010,2인가구,3231.0
1025,상계3.4동,2010,2인가구,3275.0
1026,상계6.7동,2010,2인가구,2860.0
1027,중계2.3동,2010,2인가구,3529.0
1028,녹번동,2010,2인가구,3193.0
1029,불광1동,2010,2인가구,3040.0
1030,갈현1동,2010,2인가구,1943.0
1031,갈현2동,2010,2인가구,1949.0
1032,구산동,2010,2인가구,2066.0
1033,대조동,2010,2인가구,2658.0
1034,응암1동,2010,2인가구,2525.0
1035,응암2동,2010,2인가구,1643.0
1036,신사1동,2010,2인가구,1936.0
1037,신사2동,2010,2인가구,1576.0
1038,증산동,2010,2인가구,1539.0
1039,수색동,2010,2인가구,1714.0
1040,진관동,2010,2인가구,2060.0
1041,불광2동,2010,2인가구,2573.0
1042,응암3동,2010,2인가구,2280.0
1043,역촌동,2010,2인가구,3358.0
1044,천연동,2010,2인가구,1703.0
1045,홍제1동,2010,2인가구,2327.0
1046,홍제3동,2010,2인가구,1715.0
1047,홍제2동,2010,2인가구,1288.0
1048,홍은1동,2010,2인가구,1955.0
1049,홍은2동,2010,2인가구,2262.0
1050,남가좌1동,2010,2인가구,265.0
1051,남가좌2동,2010,2인가구,2511.0
1052,북가좌1동,2010,2인가구,805.0
1053,북가좌2동,2010,2인가구,2558.0
1054,충현동,2010,2인가구,2005.0
1055,북아현동,2010,2인가구,1392.0
1056,신촌동,2010,2인가구,1633.0
1057,연희동,2010,2인가구,3407.0
1058,용강동,2010,2인가구,1811.0
1059,대흥동,2010,2인가구,1752.0
1060,염리동,2010,2인가구,1830.0
1061,신수동,2010,2인가구,1856.0
1062,서교동,2010,2인가구,3125.0
1063,합정동,2010,2인가구,2038.0
1064,망원1동,2010,2인가구,2173.0
1065,망원2동,2010,2인가구,1625.0
1066,연남동,2010,2인가구,1883.0
1067,성산1동,2010,2인가구,1682.0
1068,성산2동,2010,2인가구,3233.0
1069,상암동,2010,2인가구,1737.0
1070,도화동,2010,2인가구,1935.0
1071,서강동,2010,2인가구,2315.0
1072,공덕동,2010,2인가구,2954.0
1073,아현동,2010,2인가구,1585.0
1074,목1동,2010,2인가구,1507.0
1075,목2동,2010,2인가구,2075.0
1076,목3동,2010,2인가구,1563.0
1077,목4동,2010,2인가구,1397.0
1078,신월1동,2010,2인가구,1984.0
1079,신월2동,2010,2인가구,1289.0
1080,신월3동,2010,2인가구,1573.0
1081,신월4동,2010,2인가구,1166.0
1082,신월5동,2010,2인가구,1117.0
1083,신월6동,2010,2인가구,904.0
1084,신월7동,2010,2인가구,2014.0
1085,신정1동,2010,2인가구,1276.0
1086,신정2동,2010,2인가구,1023.0
1087,신정3동,2010,2인가구,3392.0
1088,신정6동,2010,2인가구,1145.0
1089,신정7동,2010,2인가구,2196.0
1090,목5동,2010,2인가구,1774.0
1091,신정4동,2010,2인가구,3045.0
1092,염창동,2010,2인가구,2048.0
1093,등촌1동,2010,2인가구,1622.0
1094,등촌2동,2010,2인가구,1429.0
1095,등촌3동,2010,2인가구,3588.0
1096,화곡본동,2010,2인가구,2977.0
1097,화곡2동,2010,2인가구,1572.0
1098,화곡3동,2010,2인가구,1490.0
1099,화곡4동,2010,2인가구,1795.0
1100,화곡6동,2010,2인가구,1756.0
1101,화곡8동,2010,2인가구,2301.0
1102,가양1동,2010,2인가구,1272.0
1103,가양2동,2010,2인가구,2085.0
1104,가양3동,2010,2인가구,2020.0
1105,발산1동,2010,2인가구,1811.0
1106,공항동,2010,2인가구,1878.0
1107,방화1동,2010,2인가구,2220.0
1108,방화2동,2010,2인가구,2238.0
1109,방화3동,2010,2인가구,2587.0
1110,화곡1동,2010,2인가구,4227.0
1111,우장산동,2010,2인가구,2229.0
1112,신도림동,2010,2인가구,2394.0
1113,구로1동,2010,2인가구,1514.0
1114,구로3동,2010,2인가구,2411.0
1115,구로4동,2010,2인가구,2651.0
1116,구로5동,2010,2인가구,2545.0
1117,고척1동,2010,2인가구,1716.0
1118,고척2동,2010,2인가구,2025.0
1119,개봉2동,2010,2인가구,2366.0
1120,개봉3동,2010,2인가구,1564.0
1121,오류1동,2010,2인가구,1794.0
1122,오류2동,2010,2인가구,2141.0
1123,수궁동,2010,2인가구,1786.0
1124,가리봉동,2010,2인가구,1277.0
1125,구로2동,2010,2인가구,3272.0
1126,개봉1동,2010,2인가구,2729.0
1127,가산동,2010,2인가구,1572.0
1128,독산1동,2010,2인가구,2576.0
1129,독산2동,2010,2인가구,1931.0
1130,독산3동,2010,2인가구,2539.0
1131,독산4동,2010,2인가구,1635.0
1132,시흥1동,2010,2인가구,2653.0
1133,시흥2동,2010,2인가구,1737.0
1134,시흥3동,2010,2인가구,996.0
1135,시흥4동,2010,2인가구,1815.0
1136,시흥5동,2010,2인가구,1844.0
1137,여의도동,2010,2인가구,2639.0
1138,당산1동,2010,2인가구,1858.0
1139,당산2동,2010,2인가구,2524.0
1140,양평1동,2010,2인가구,1506.0
1141,양평2동,2010,2인가구,1393.0
1142,신길1동,2010,2인가구,2099.0
1143,신길3동,2010,2인가구,1585.0
1144,신길4동,2010,2인가구,1101.0
1145,신길5동,2010,2인가구,1446.0
1146,신길6동,2010,2인가구,1998.0
1147,신길7동,2010,2인가구,1290.0
1148,대림1동,2010,2인가구,1338.0
1149,대림2동,2010,2인가구,1783.0
1150,대림3동,2010,2인가구,2225.0
1151,영등포본동,2010,2인가구,2036.0
1152,영등포동,2010,2인가구,1218.0
1153,도림동,2010,2인가구,1857.0
1154,문래동,2010,2인가구,2416.0
1155,노량진2동,2010,2인가구,1727.0
1156,상도1동,2010,2인가구,3406.0
1157,상도2동,2010,2인가구,2106.0
1158,상도3동,2010,2인가구,1972.0
1159,상도4동,2010,2인가구,2326.0
1160,사당1동,2010,2인가구,2586.0
1161,사당3동,2010,2인가구,2010.0
1162,사당4동,2010,2인가구,1384.0
1163,사당5동,2010,2인가구,1274.0
1164,대방동,2010,2인가구,2712.0
1165,신대방1동,2010,2인가구,1983.0
1166,신대방2동,2010,2인가구,1545.0
1167,흑석동,2010,2인가구,2644.0
1168,노량진1동,2010,2인가구,2831.0
1169,사당2동,2010,2인가구,2695.0
1170,보라매동,2010,2인가구,2219.0
1171,청림동,2010,2인가구,1439.0
1172,행운동,2010,2인가구,2793.0
1173,낙성대동,2010,2인가구,1632.0
1174,중앙동,2010,2인가구,1417.0
1175,인헌동,2010,2인가구,2561.0
1176,남현동,2010,2인가구,1714.0
1177,서원동,2010,2인가구,2703.0
1178,신원동,2010,2인가구,2189.0
1179,서림동,2010,2인가구,1955.0
1180,신사동,2010,2인가구,2504.0
1181,신림동,2010,2인가구,1844.0
1182,난향동,2010,2인가구,1322.0
1183,조원동,2010,2인가구,1628.0
1184,대학동,2010,2인가구,1687.0
1185,은천동,2010,2인가구,3047.0
