역명,요일,구분,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
굽은다리,Tuesday,하차,474852.0,491430.0,516390.0,535820.0,540980.0,564374.0,549570.0,536959.0,535172.0,519328.0,492372.0
굽은다리,Wednesday,하차,475032.0,507950.0,509332.0,542891.0,541299.0,550024.0,559825.0,541836.0,542216.0,534564.0,509344.5
금호,Friday,하차,532377.0,496452.0,508080.0,491305.0,461693.0,435704.0,428606.0,417722.0,429488.0,466902.0,415536.0
금호,Monday,하차,538364.0,498103.0,499605.0,477612.0,448813.0,439278.0,426911.0,413951.0,406208.0,444412.0,456138.0
금호,Saturday,하차,454492.0,406345.0,405544.0,401616.0,355645.0,340559.0,335247.0,321380.0,336265.0,351787.0,312354.0
금호,Sunday,하차,348455.0,311354.0,312826.0,296058.0,275357.0,263969.0,258571.0,247486.0,244558.0,269019.0,255561.0
금호,Thursday,하차,537420.0,506728.0,502855.0,486947.0,454366.0,431562.0,423130.0,427413.0,416507.0,465185.0,428817.0
금호,Tuesday,하차,553133.0,495214.0,505127.0,485922.0,443284.0,447852.0,430901.0,418609.0,416026.0,452798.0,429192.0
금호,Wednesday,하차,554413.0,506209.0,499455.0,491403.0,444655.0,435062.0,436737.0,423399.0,417043.0,460665.0,435387.0
길동,Friday,하차,439636.0,433810.0,461549.0,491975.0,507706.0,484749.0,473449.0,461925.0,471617.0,464375.0,419286.0
길동,Monday,하차,442449.0,434520.0,454682.0,471818.0,495312.0,488192.0,473648.0,457193.0,443245.0,444844.0,463462.5
길동,Saturday,하차,359200.0,339966.0,351429.0,376651.0,368189.0,363316.0,356387.0,339372.0,350370.0,341188.0,312697.5
길동,Sunday,하차,248744.0,236002.0,240524.0,254591.0,260708.0,258336.0,254260.0,247095.0,255264.0,255185.0,242380.5
길동,Thursday,하차,437181.0,438261.0,453931.0,473796.0,493105.0,474716.0,464108.0,465580.0,453480.0,457022.0,425811.0
길동,Tuesday,하차,457139.0,428898.0,458385.0,476624.0,487084.0,506673.0,477933.0,462595.0,454479.0,449994.0,430002.0
길동,Wednesday,하차,452659.0,447188.0,456896.0,486404.0,485011.0,482177.0,483295.0,464577.0,457330.0,456932.0,437392.5
길음,Friday,하차,1436149.0,1442064.0,1509879.0,1577586.0,1586743.0,1553913.0,1591312.0,1588271.0,1596482.0,1460986.0,1148641.5
길음,Monday,하차,1453139.0,1459108.0,1490488.0,1521938.0,1544110.0,1588491.0,1600049.0,1585090.0,1534266.0,1418271.0,1281511.5
길음,Saturday,하차,1096255.0,1060548.0,1115308.0,1180816.0,1110158.0,1129965.0,1157479.0,1136319.0,1168914.0,1086737.0,864099.0
길음,Sunday,하차,814711.0,776927.0,824942.0,847710.0,842710.0,863634.0,875275.0,864434.0,848776.0,806893.0,688447.5
길음,Thursday,하차,1492119.0,1503363.0,1531730.0,1588033.0,1590923.0,1579465.0,1609389.0,1639667.0,1588734.0,1497386.0,1215825.0
길음,Tuesday,하차,1514958.0,1458849.0,1521112.0,1566322.0,1547374.0,1631088.0,1631722.0,1612661.0,1585344.0,1458486.0,1218103.5
길음,Wednesday,하차,1515151.0,1506838.0,1509585.0,1611690.0,1547773.0,1594337.0,1652372.0,1637318.0,1585522.0,1490215.0,1232715.0
김포공항,Friday,하차,686418.0,631862.0,637548.0,414446.0,461235.0,436326.0,418368.0,1314265.0,1388799.0,1418613.0,1280649.0
김포공항,Monday,하차,640219.0,572952.0,620016.0,381030.0,422073.0,385133.0,372742.0,1200622.0,1239746.0,1306849.0,1377298.5
김포공항,Saturday,하차,628545.0,580852.0,600186.0,423328.0,510518.0,469450.0,441005.0,1237601.0,1301456.0,1334319.0,1257025.5
김포공항,Sunday,하차,515730.0,485063.0,495493.0,334137.0,439135.0,396811.0,376709.0,1072346.0,1128365.0,1187828.0,1156695.0
김포공항,Thursday,하차,643724.0,612383.0,608058.0,388321.0,430284.0,412553.0,392324.0,1262750.0,1286336.0,1357321.0,1277874.0
김포공항,Tuesday,하차,641509.0,553626.0,599904.0,370732.0,415487.0,402865.0,378371.0,1184790.0,1227005.0,1289667.0,1249275.0
김포공항,Wednesday,하차,640825.0,586113.0,589384.0,375078.0,424900.0,404591.0,391453.0,1204164.0,1256287.0,1334409.0,1318663.5
까치산,Friday,하차,1464530.0,1502960.0,1537604.0,1554148.0,1613291.0,1592050.0,1622685.0,1613507.0,1658856.0,1640021.0,1457316.0
까치산,Monday,하차,1455206.0,1487870.0,1512925.0,1501233.0,1572716.0,1603746.0,1620926.0,1606346.0,1583579.0,1587612.0,1625373.0
까치산,Saturday,하차,1245284.0,1235872.0,1270817.0,1309115.0,1276925.0,1280949.0,1319638.0,1280356.0,1309817.0,1274890.0,1141506.0
까치산,Sunday,하차,886925.0,895911.0,919385.0,926840.0,964105.0,967349.0,994274.0,970794.0,957913.0,984530.0,932304.0
까치산,Thursday,하차,1451802.0,1530902.0,1526257.0,1533549.0,1584235.0,1578441.0,1602808.0,1642194.0,1619257.0,1640166.0,1505310.0
까치산,Tuesday,하차,1500009.0,1488631.0,1529919.0,1531807.0,1556046.0,1647709.0,1634436.0,1624102.0,1615358.0,1607303.0,1509742.5
까치산,Wednesday,하차,1489795.0,1538672.0,1515102.0,1553291.0,1556646.0,1598794.0,1657668.0,1636735.0,1619601.0,1630534.0,1538416.5
낙성대,Friday,하차,1580099.0,1623906.0,1667970.0,1708200.0,1706925.0,1661488.0,1655607.0,1661267.0,1711757.0,1653017.0,1458141.0
낙성대,Monday,하차,1620563.0,1669040.0,1664583.0,1667896.0,1672989.0,1702217.0,1676279.0,1681659.0,1656837.0,1608207.0,1630317.0
낙성대,Saturday,하차,1307623.0,1302907.0,1334150.0,1391339.0,1332831.0,1343242.0,1353745.0,1316427.0,1358129.0,1291357.0,1157637.0
낙성대,Sunday,하차,1022547.0,1012995.0,1039061.0,1077582.0,1091089.0,1098982.0,1088601.0,1063757.0,1047072.0,1044150.0,985195.5
낙성대,Thursday,하차,1621086.0,1743077.0,1746519.0,1754494.0,1773317.0,1739556.0,1732540.0,1772738.0,1752072.0,1731279.0,1564270.5
낙성대,Tuesday,하차,1681982.0,1665682.0,1689305.0,1702430.0,1663166.0,1732519.0,1707981.0,1713708.0,1710684.0,1654790.0,1542133.5
낙성대,Wednesday,하차,1661077.0,1704917.0,1669118.0,1727110.0,1668430.0,1693434.0,1726655.0,1716641.0,1699970.0,1665484.0,1553937.0
남구로,Friday,하차,920570.0,918848.0,958702.0,996567.0,1009177.0,1024466.0,1022625.0,1008058.0,1026475.0,997065.0,891472.5
남구로,Monday,하차,946777.0,946499.0,958924.0,975659.0,1002791.0,1062031.0,1055726.0,1039213.0,1001034.0,980483.0,1013776.5
남구로,Saturday,하차,687271.0,650924.0,656190.0,701034.0,647667.0,651252.0,647547.0,633265.0,627184.0,597016.0,543316.5
남구로,Sunday,하차,519059.0,490464.0,494595.0,525302.0,523782.0,525129.0,522629.0,510596.0,506933.0,512152.0,480915.0
남구로,Thursday,하차,925853.0,948998.0,952604.0,984190.0,992136.0,1017570.0,1014495.0,1045785.0,1009795.0,1005850.0,931857.0
남구로,Tuesday,하차,966788.0,932872.0,962209.0,986608.0,972617.0,1069399.0,1044968.0,1035254.0,1015788.0,982577.0,930790.5
남구로,Wednesday,하차,960471.0,952963.0,943346.0,998223.0,963029.0,1028851.0,1061914.0,1046026.0,1009235.0,1000561.0,946416.0
남부터미널,Friday,하차,2089019.0,2117506.0,2230323.0,2252156.0,2344900.0,2337791.0,2324318.0,2268548.0,2305926.0,2226843.0,1951678.5
남부터미널,Monday,하차,1957913.0,1962056.0,2012937.0,2007048.0,2083205.0,2150674.0,2131667.0,2086607.0,2016947.0,1936818.0,1966206.0
남부터미널,Saturday,하차,1767922.0,1707917.0,1798467.0,1874945.0,1856300.0,1896259.0,1926506.0,1840992.0,1832100.0,1765704.0,1548130.5
남부터미널,Sunday,하차,1163812.0,1142055.0,1224460.0,1264890.0,1278452.0,1337598.0,1390176.0,1323913.0,1300887.0,1295990.0,1199707.5
남부터미널,Thursday,하차,1956878.0,2023840.0,2041880.0,2032200.0,2096673.0,2126946.0,2118534.0,2135855.0,2050314.0,2039512.0,1835805.0
남부터미널,Tuesday,하차,2009980.0,1905519.0,2014164.0,2026581.0,2018388.0,2191858.0,2125862.0,2083372.0,2038452.0,1950222.0,1826334.0
남부터미널,Wednesday,하차,1994671.0,1969473.0,1960503.0,2045300.0,2014209.0,2128207.0,2173788.0,2105204.0,2040793.0,1990806.0,1850809.5
남성,Friday,하차,572776.0,572024.0,606314.0,607958.0,626865.0,616926.0,625162.0,615069.0,633408.0,633376.0,559707.0
남성,Monday,하차,605329.0,605816.0,623212.0,611937.0,634243.0,650103.0,646172.0,637162.0,622237.0,625730.0,638817.0
남성,Saturday,하차,452062.0,439417.0,457534.0,467162.0,457646.0,460408.0,468409.0,456283.0,467996.0,460679.0,415849.5
남성,Sunday,하차,335485.0,322548.0,330309.0,329779.0,343776.0,346468.0,350221.0,340463.0,337564.0,354036.0,337380.0
남성,Thursday,하차,590836.0,604177.0,617261.0,610673.0,627354.0,621574.0,628505.0,640316.0,633731.0,646803.0,590125.5
남성,Tuesday,하차,615968.0,592871.0,621716.0,617301.0,620153.0,652309.0,642823.0,633863.0,629135.0,630061.0,592216.5
남성,Wednesday,하차,600502.0,595935.0,602725.0,616108.0,607225.0,622789.0,644186.0,631209.0,623207.0,633304.0,596682.0
남태령,Friday,하차,58515.0,53862.0,56983.0,54980.0,61078.0,60728.0,58832.0,52431.0,63463.0,67681.0,59530.5
남태령,Monday,하차,57139.0,52687.0,53635.0,51337.0,57508.0,60146.0,59168.0,50288.0,57946.0,61178.0,62991.0
남태령,Saturday,하차,51068.0,47004.0,49610.0,49630.0,46702.0,47365.0,46934.0,43217.0,48131.0,50061.0,43806.0
남태령,Sunday,하차,43730.0,37904.0,40291.0,39688.0,39284.0,39120.0,39597.0,34523.0,36046.0,39420.0,38406.0
남태령,Thursday,하차,56942.0,55580.0,53883.0,54224.0,60015.0,59629.0,59089.0,53220.0,61861.0,66304.0,60412.5
남태령,Tuesday,하차,58476.0,53549.0,56729.0,52880.0,59434.0,62097.0,61219.0,53088.0,62129.0,64159.0,61779.0
남태령,Wednesday,하차,57747.0,55699.0,53505.0,54523.0,57748.0,60218.0,61924.0,53386.0,62674.0,66277.0,61263.0
남한산성입구,Friday,하차,729343.0,718261.0,740194.0,767653.0,794998.0,786152.0,791438.0,779323.0,782131.0,769030.0,670726.5
남한산성입구,Monday,하차,756742.0,757355.0,769149.0,768932.0,789893.0,826989.0,827032.0,809240.0,783983.0,774876.0,762097.5
남한산성입구,Saturday,하차,524277.0,493919.0,503838.0,516941.0,504644.0,519894.0,532412.0,513263.0,515591.0,509069.0,453898.5
남한산성입구,Sunday,하차,386489.0,369945.0,377399.0,386650.0,385710.0,401193.0,410332.0,396622.0,385806.0,401344.0,374617.5
남한산성입구,Thursday,하차,757944.0,761100.0,769197.0,783856.0,809037.0,805796.0,819048.0,829614.0,802345.0,807147.0,712458.0
남한산성입구,Tuesday,하차,784151.0,751109.0,776543.0,782932.0,789034.0,838582.0,834677.0,819025.0,803313.0,785139.0,714981.0
남한산성입구,Wednesday,하차,766686.0,771979.0,759053.0,791689.0,779164.0,818191.0,837956.0,829759.0,797412.0,795939.0,719500.5
내방,Friday,하차,835032.0,839548.0,876426.0,897950.0,910036.0,895190.0,895714.0,870337.0,893845.0,890707.0,791619.0
내방,Monday,하차,861469.0,861952.0,875359.0,874676.0,888711.0,930564.0,924696.0,898498.0,866063.0,863293.0,888676.5
내방,Saturday,하차,508321.0,486806.0,495998.0,509420.0,489510.0,499012.0,506604.0,493085.0,501332.0,493623.0,447384.0
내방,Sunday,하차,306205.0,301368.0,310644.0,314117.0,317572.0,330120.0,341259.0,331213.0,327469.0,334224.0,320608.5
내방,Thursday,하차,845587.0,864822.0,873775.0,884608.0,897294.0,887552.0,897275.0,909068.0,887024.0,904183.0,829080.0
내방,Tuesday,하차,885189.0,846927.0,879172.0,884396.0,874313.0,935749.0,919107.0,899692.0,887015.0,879252.0,826146.0
내방,Wednesday,하차,870822.0,872153.0,857922.0,901709.0,865562.0,898313.0,928795.0,908839.0,879879.0,888549.0,830862.0
노원,Friday,하차,2917108.0,2953674.0,3069543.0,3093242.0,3138111.0,3070572.0,3053609.0,2997477.0,3017115.0,2903453.0,2532309.0
노원,Monday,하차,2747934.0,2791341.0,2814038.0,2796861.0,2842849.0,2846905.0,2817752.0,2744029.0,2661884.0,2612543.0,2615884.5
노원,Saturday,하차,2606763.0,2549526.0,2608670.0,2687535.0,2577229.0,2555735.0,2554290.0,2449933.0,2476941.0,2361683.0,2112436.5
노원,Sunday,하차,1899061.0,1838074.0,1868310.0,1883213.0,1863595.0,1842906.0,1856914.0,1788002.0,1740133.0,1734989.0,1614238.5
노원,Thursday,하차,2806474.0,2884525.0,2883331.0,2872727.0,2893356.0,2855161.0,2858080.0,2845761.0,2753976.0,2729598.0,2447194.5
노원,Tuesday,하차,2887063.0,2792348.0,2889850.0,2876528.0,2852899.0,2946496.0,2872861.0,2791529.0,2724166.0,2650707.0,2447101.5
노원,Wednesday,하차,2860190.0,2871121.0,2852008.0,2909552.0,2843244.0,2891889.0,2952968.0,2825973.0,2753760.0,2692693.0,2506696.5
녹번,Friday,하차,806295.0,801646.0,821521.0,794448.0,833130.0,806271.0,786602.0,748340.0,712681.0,661412.0,581073.0
녹번,Monday,하차,812754.0,811637.0,810698.0,766900.0,811883.0,823688.0,795144.0,751754.0,680298.0,633679.0,649908.0
녹번,Saturday,하차,642183.0,610990.0,614333.0,614732.0,611219.0,605509.0,587988.0,546838.0,521648.0,480225.0,420195.0
녹번,Sunday,하차,453352.0,434574.0,440495.0,428236.0,451565.0,447250.0,428363.0,399396.0,357389.0,336838.0,318369.0
녹번,Thursday,하차,810757.0,825014.0,818004.0,787508.0,824620.0,807096.0,788133.0,771265.0,701407.0,663727.0,607254.0
녹번,Tuesday,하차,843158.0,807593.0,820450.0,786474.0,807016.0,835409.0,803381.0,758968.0,698651.0,647930.0,607222.5
녹번,Wednesday,하차,836376.0,826756.0,812972.0,796139.0,801556.0,813293.0,811467.0,767516.0,697161.0,660280.0,615471.0
녹사평,Friday,하차,241475.0,252319.0,275227.0,299716.0,313669.0,328180.0,430241.0,482671.0,483682.0,467036.0,380106.0
녹사평,Monday,하차,222145.0,236168.0,252854.0,261923.0,277911.0,282742.0,328575.0,353617.0,346406.0,337963.0,324646.5
녹사평,Saturday,하차,220098.0,222312.0,233488.0,262061.0,273309.0,311486.0,483678.0,585590.0,573805.0,560765.0,467880.0
녹사평,Sunday,하차,161126.0,152753.0,159201.0,167773.0,185060.0,210514.0,323690.0,379213.0,354195.0,355821.0,308419.5
녹사평,Thursday,하차,228376.0,252562.0,272836.0,284988.0,291230.0,299130.0,365849.0,404575.0,397316.0,385948.0,331483.5
녹사평,Tuesday,하차,232969.0,238589.0,261003.0,274350.0,281334.0,303738.0,353236.0,383472.0,373659.0,365705.0,324538.5
녹사평,Wednesday,하차,235369.0,249038.0,256734.0,282086.0,286043.0,300350.0,368008.0,383979.0,383486.0,377519.0,338262.0
논현,Friday,하차,1506844.0,1447830.0,1445758.0,1494271.0,1502929.0,1428903.0,1405895.0,1352400.0,1370951.0,1339506.0,1186842.0
논현,Monday,하차,1511406.0,1440759.0,1392349.0,1392121.0,1402701.0,1412189.0,1373817.0,1319786.0,1254695.0,1230263.0,1258651.5
논현,Saturday,하차,897338.0,837647.0,832941.0,872151.0,847240.0,847254.0,858551.0,833475.0,823427.0,795295.0,709354.5
논현,Sunday,하차,517560.0,488978.0,479891.0,491131.0,483222.0,473638.0,466489.0,452567.0,441318.0,443084.0,413997.0
논현,Thursday,하차,1496667.0,1464453.0,1418417.0,1431010.0,1435306.0,1370595.0,1350677.0,1356142.0,1297149.0,1299721.0,1184550.0
논현,Tuesday,하차,1561220.0,1427055.0,1419117.0,1419437.0,1391653.0,1438433.0,1387886.0,1332141.0,1288185.0,1256081.0,1175140.5
논현,Wednesday,하차,1542361.0,1475819.0,1384461.0,1448173.0,1370738.0,1381280.0,1402044.0,1351533.0,1293325.0,1279750.0,1191622.5
답십리,Friday,하차,922448.0,913117.0,899426.0,881061.0,895027.0,893750.0,916864.0,882132.0,886591.0,871001.0,771759.0
답십리,Monday,하차,911952.0,903866.0,880397.0,842021.0,866597.0,898493.0,912689.0,877039.0,843133.0,839341.0,853576.5
답십리,Saturday,하차,751007.0,705605.0,693575.0,688440.0,653436.0,663263.0,678401.0,638906.0,645595.0,625316.0,563746.5
답십리,Sunday,하차,520586.0,487487.0,471207.0,459416.0,460598.0,470826.0,487961.0,464509.0,453541.0,459490.0,440199.0
답십리,Thursday,하차,915613.0,927538.0,895311.0,869322.0,877536.0,879464.0,898986.0,900395.0,865838.0,869631.0,795867.0
답십리,Tuesday,하차,952574.0,907977.0,896215.0,864765.0,864139.0,929650.0,927916.0,889866.0,862454.0,850712.0,796848.0
답십리,Wednesday,하차,941624.0,936014.0,890130.0,884262.0,861462.0,900417.0,944245.0,900919.0,871040.0,873246.0,819327.0
당고개,Friday,하차,672267.0,673403.0,684854.0,663356.0,666808.0,690307.0,719648.0,721669.0,733868.0,704015.0,605551.5
당고개,Monday,하차,672624.0,659264.0,664710.0,642631.0,656098.0,693400.0,718209.0,715117.0,700012.0,677508.0,669648.0
당고개,Saturday,하차,604926.0,585963.0,589237.0,589841.0,574915.0,594118.0,624388.0,613911.0,631422.0,593733.0,536092.5
당고개,Sunday,하차,509442.0,488841.0,491514.0,478059.0,482869.0,488612.0,519752.0,507944.0,498553.0,485391.0,457522.5
당고개,Thursday,하차,673549.0,677261.0,672180.0,658162.0,666429.0,694741.0,717662.0,736703.0,724340.0,704560.0,623818.5
당고개,Tuesday,하차,698486.0,669881.0,682916.0,666725.0,656090.0,714880.0,738962.0,732607.0,721767.0,698788.0,641371.5
당고개,Wednesday,하차,687580.0,679284.0,673033.0,662362.0,651305.0,695013.0,739791.0,725345.0,717711.0,702570.0,638772.0
당산,Friday,하차,2187408.0,2066201.0,1666040.0,1704232.0,1635393.0,1533393.0,1536698.0,2384273.0,2499304.0,2460970.0,2177911.5
당산,Monday,하차,2147627.0,2008026.0,1578713.0,1583423.0,1528203.0,1517921.0,1494886.0,2323643.0,2316484.0,2286863.0,2317452.0
당산,Saturday,하차,1633100.0,1509303.0,1212557.0,1260123.0,1159156.0,1109269.0,1115175.0,1677971.0,1723485.0,1694891.0,1511332.5
당산,Sunday,하차,1120657.0,1042073.0,845233.0,848287.0,801811.0,760808.0,768208.0,1188103.0,1180829.0,1201474.0,1131372.0
당산,Thursday,하차,2154673.0,2071320.0,1611511.0,1637087.0,1580997.0,1495640.0,1494548.0,2406748.0,2423971.0,2429125.0,2205471.0
당산,Tuesday,하차,2247002.0,2006121.0,1615346.0,1625434.0,1521991.0,1546305.0,1523297.0,2372078.0,2394513.0,2351328.0,2188152.0
당산,Wednesday,하차,2216377.0,2077135.0,1589692.0,1652957.0,1523475.0,1511964.0,1546510.0,2407843.0,2391943.0,2389199.0,2214970.5
대림,Friday,하차,2288807.0,2317846.0,2349443.0,2415742.0,2387604.0,2400687.0,2466643.0,2442135.0,2475861.0,2319230.0,1985502.0
대림,Monday,하차,2316270.0,2345918.0,2322469.0,2355273.0,2361364.0,2431752.0,2495180.0,2459392.0,2376017.0,2263576.0,2245128.0
대림,Saturday,하차,1944114.0,1905991.0,1926989.0,2135145.0,1987493.0,2045756.0,2145334.0,2103120.0,2153614.0,2025318.0,1801690.5
대림,Sunday,하차,1450407.0,1449266.0,1495679.0,1691100.0,1709067.0,1765954.0,1877973.0,1865547.0,1898733.0,1893125.0,1741443.0
대림,Thursday,하차,2299621.0,2376444.0,2317023.0,2350925.0,2335735.0,2361555.0,2426529.0,2471822.0,2392820.0,2311817.0,2049571.5
대림,Tuesday,하차,2391370.0,2317542.0,2333215.0,2379268.0,2311066.0,2466958.0,2497957.0,2454534.0,2411561.0,2278784.0,2068117.5
대림,Wednesday,하차,2367324.0,2372926.0,2302107.0,2395762.0,2289416.0,2397250.0,2526103.0,2462867.0,2411466.0,2293861.0,2099679.0
대청,Friday,하차,546157.0,552781.0,612123.0,610935.0,624571.0,601616.0,596696.0,566343.0,560267.0,545636.0,474138.0
대청,Monday,하차,566803.0,571583.0,619265.0,599629.0,611967.0,622918.0,604946.0,575077.0,531446.0,516378.0,521043.0
대청,Saturday,하차,379436.0,364208.0,402008.0,410012.0,384380.0,389945.0,389049.0,364882.0,359525.0,343129.0,306328.5
대청,Sunday,하차,268539.0,260987.0,284306.0,286812.0,287336.0,287303.0,286128.0,268024.0,252463.0,250321.0,237073.5
대청,Thursday,하차,562554.0,575157.0,619937.0,610472.0,618326.0,599457.0,594628.0,582946.0,547526.0,546124.0,494113.5
대청,Tuesday,하차,587783.0,567710.0,624731.0,612860.0,603037.0,626935.0,608776.0,580881.0,551914.0,530992.0,489247.5
대청,Wednesday,하차,576268.0,580396.0,613589.0,626950.0,601245.0,613562.0,616195.0,582543.0,548654.0,537780.0,497737.5
대치,Friday,하차,623441.0,643458.0,706046.0,714489.0,693429.0,672207.0,672345.0,651565.0,712087.0,708260.0,636931.5
대치,Monday,하차,622802.0,636827.0,685291.0,678365.0,660396.0,670970.0,655285.0,637957.0,657846.0,660541.0,690750.0
대치,Saturday,하차,512078.0,504498.0,558012.0,571726.0,536162.0,528795.0,520019.0,494089.0,543367.0,537186.0,498025.5
대치,Sunday,하차,313937.0,311483.0,345922.0,354062.0,343233.0,343972.0,337672.0,321152.0,337351.0,362417.0,357915.0
대치,Thursday,하차,609882.0,636332.0,679392.0,673985.0,655939.0,648848.0,644777.0,647117.0,672194.0,682173.0,636628.5
대치,Tuesday,하차,642061.0,622636.0,686315.0,682910.0,649494.0,682682.0,665465.0,648998.0,674295.0,671375.0,636447.0
대치,Wednesday,하차,637976.0,646134.0,678396.0,694116.0,651661.0,665368.0,677689.0,651318.0,677298.0,678738.0,650413.5
대흥,Friday,하차,498897.0,521850.0,549973.0,548874.0,577190.0,552134.0,560560.0,529792.0,536523.0,530210.0,484224.0
대흥,Monday,하차,511658.0,536545.0,545584.0,526125.0,558915.0,564590.0,563124.0,532913.0,516708.0,508242.0,535879.5
대흥,Saturday,하차,352067.0,368645.0,380571.0,385035.0,378654.0,378752.0,378499.0,357628.0,359188.0,347328.0,323533.5
대흥,Sunday,하차,222024.0,240776.0,249512.0,243637.0,257149.0,253635.0,262310.0,246640.0,238874.0,240151.0,238285.5
대흥,Thursday,하차,507626.0,546686.0,552561.0,537950.0,562802.0,543071.0,555968.0,548335.0,531353.0,536028.0,501949.5
대흥,Tuesday,하차,531442.0,535639.0,555007.0,537112.0,554659.0,576484.0,571209.0,542253.0,532335.0,519659.0,504598.5
